"","CPSID","county","weight","hhsize","FSTOTXPNC_perpers","FSSTATUS","FSSTATUSMD","FSFOODS","FSWROUTY","FSBAL","FSRAWSCRA","FSTOTXPNC","FSSTMPVALC","female","hispanic","black","kids","elderly","education","married","FSSTMPVALC_bin","FSSTMPVALC_bin_char"
"6204","20221102069100","17119",4509.9469,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,2,1,2,0,"No"
"6205","20221102070600","17097",3769.1128,2,110,0,0,0,NA,NA,0,220,NA,1,0,0,0,2,2,2,0,"No"
"6206","20221102074500","0",4574.12,4,137.5,0,0,0,NA,NA,0,550,NA,0,4,0,0,0,4,3,0,"No"
"6207","20221102075000","0",6665.6536,2,50,0,0,0,NA,NA,0,100,NA,1,0,2,0,1,0,2,0,"No"
"6208","20221102076600","17163",4143.0055,2,95,1,0,1,1,1,1,190,NA,1,0,0,0,0,1,2,0,"No"
"6209","20221102076900","0",4237.8667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,"No"
"6210","20221102077900","0",3506.6329,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,2,2,0,"No"
"6211","20221102078600","17097",3780.5424,4,82.5,0,0,0,NA,NA,0,330,NA,1,3,0,1,0,0,2,0,"No"
"6212","20221102079700","0",3799.1157,2,50,0,0,0,NA,NA,0,100,NA,1,0,0,0,2,0,2,0,"No"
"6213","20221102080300","0",3506.6329,2,150,0,0,0,NA,NA,0,300,NA,1,0,0,0,2,2,2,0,"No"
"6214","20221102080400","0",4077.3342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,"No"
"6215","20221102081400","0",4098.5843,1,40,0,0,0,0,0,0,40,200,0,0,0,0,1,1,0,1,"Yes"
"6216","20221102085800","0",3445.4871,1,50,0,0,0,0,0,0,50,NA,0,0,0,0,1,0,0,0,"No"
"6217","20221102088500","0",3986.403,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,2,0,"No"
"6218","20221102089700","17097",4143.0055,2,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,2,0,0,"No"
"6219","20221102091400","0",4129.4913,1,60,0,0,0,NA,NA,0,60,NA,0,0,0,0,0,0,0,0,"No"
"6220","20221102092900","17111",3799.1157,2,60,0,0,0,NA,NA,0,120,NA,1,0,0,0,2,0,2,0,"No"
"6221","20221102095200","0",3990.1665,1,110,0,0,0,NA,NA,0,110,NA,0,0,0,0,0,0,0,0,"No"
"6222","20221102095600","0",3949.5397,2,175,0,0,0,NA,NA,0,350,NA,1,0,0,0,2,2,2,0,"No"
"6223","20221102096000","0",3506.6329,2,95,0,0,0,NA,NA,0,190,NA,1,0,0,0,2,2,2,0,"No"
"6224","20221102098500","0",3051.6239,5,76,0,0,0,NA,NA,0,380,NA,3,0,0,3,0,2,2,0,"No"
"6225","20221102099700","17097",4506.5097,1,60,0,0,1,0,0,0,60,NA,1,0,0,0,0,0,0,0,"No"
"6226","20221102101800","17097",3592.4351,4,57.5,0,0,0,NA,NA,0,230,NA,2,4,0,0,0,1,2,0,"No"
"6227","20221102104200","0",3940.6738,1,200,0,0,0,NA,NA,0,200,NA,0,0,0,0,0,1,1,0,"No"
"6228","20221102105800","0",4322.3213,3,50,0,0,0,0,0,0,150,NA,1,3,0,0,1,0,2,0,"No"
"6229","20221102106000","0",3799.1157,1,50,0,1,1,0,1,0,50,210,1,0,0,0,1,0,0,1,"Yes"
"6230","20221102106600","0",4454.2004,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,2,0,"No"
"6231","20221102107000","0",3826.242,4,120,0,0,0,NA,NA,0,480,NA,2,0,0,2,0,2,2,0,"No"
"6232","20221102107400","0",3979.5643,4,75,0,0,0,NA,NA,0,300,NA,2,0,0,2,0,2,2,0,"No"
"6233","20221102108000","17119",4143.0055,4,87.5,0,0,0,NA,NA,0,350,NA,1,0,0,0,0,3,2,0,"No"
"6234","20221102109000","0",4506.5097,2,50,0,0,0,NA,NA,0,100,NA,1,0,0,0,1,2,2,0,"No"
"6235","20221102109400","0",3979.5643,4,35,0,0,0,NA,NA,0,140,NA,2,0,0,2,0,2,2,0,"No"
"6236","20221102109800","17119",3949.5397,4,27.5,0,0,0,NA,NA,0,110,NA,2,0,0,0,2,2,2,0,"No"
"6237","20221102110800","0",3799.1157,2,275,0,0,0,NA,NA,0,550,NA,1,0,0,0,2,2,2,0,"No"
"6238","20221102111000","0",3949.5397,2,150,0,0,0,NA,NA,0,300,NA,1,0,0,0,2,1,2,0,"No"
"6239","20221102111800","17163",3506.6329,1,0,0,0,1,0,0,0,0,NA,1,0,0,0,1,0,0,0,"No"
"6240","20221102113000","0",3510.3382,3,50,0,0,0,NA,NA,0,150,NA,1,3,0,1,0,0,2,0,"No"
"6241","20221102114200","0",3506.6329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,"No"
"6242","20221102117200","0",3799.1157,2,50,0,0,0,0,0,0,100,NA,1,0,0,0,2,1,2,0,"No"
"6243","20221102117400","17119",4318.3085,4,0,1,0,1,NA,1,1,0,NA,2,4,0,3,0,0,0,0,"No"
"6244","20221102118400","0",3510.3382,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,0,2,1,2,0,"No"
"6245","20221102119700","17111",3986.403,2,115,0,0,0,NA,NA,0,230,NA,1,0,0,0,2,2,2,0,"No"
"6246","20221102120300","0",4575.1643,2,70,0,0,0,0,0,0,140,160,1,0,0,0,1,0,0,1,"Yes"
"6247","20221102122300","0",3799.1157,2,135,0,0,0,NA,NA,0,270,NA,1,0,0,0,2,1,2,0,"No"
"6248","20221102122500","0",4454.2004,4,62.5,0,0,0,NA,NA,0,250,NA,2,0,0,2,0,2,2,0,"No"
"6249","20221102122800","17097",3363.7072,5,48,0,0,0,NA,NA,0,240,NA,2,5,0,1,0,0,2,0,"No"
"6250","20221102125700","0",3794.2063,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,2,0,"No"
"6251","20221102130400","17097",4842.1789,2,40,0,0,1,0,0,0,80,NA,1,0,2,0,2,1,0,0,"No"
"6252","20221102132100","17097",4342.3718,2,35,1,1,1,1,1,1,70,NA,1,2,0,1,0,0,0,0,"No"
"6253","20221102133700","0",3363.7072,7,57.1428571428571,0,0,1,0,0,0,400,NA,6,7,0,4,0,0,2,0,"No"
"6254","20221102134200","0",4143.0055,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,2,0,"No"
"6255","20221102135200","0",5008.9413,4,125,0,0,0,NA,NA,0,500,NA,2,2,0,2,0,1,2,0,"No"
"6256","20221102135800","17163",3506.6329,1,0,0,0,0,1,0,0,0,NA,1,0,0,0,1,0,0,0,"No"
"6257","20221102136400","17111",4059.8974,3,183.333333333333,0,0,1,0,0,0,550,NA,1,2,0,2,0,0,0,0,"No"
"6258","20221102137200","0",4181.0346,2,85,0,0,0,0,0,0,170,NA,0,0,0,0,0,1,0,0,"No"
"6259","20221102138300","0",3703.3053,4,57.5,1,1,1,1,1,1,230,NA,3,0,0,1,0,2,1,0,"No"
"6260","20221102140500","17111",3939.0899,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,"No"
"6261","20221102141100","17163",3506.6329,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,0,0,0,"No"
"6262","20221102142200","17097",3799.1157,2,170,0,0,0,NA,NA,0,340,NA,1,0,0,0,2,2,2,0,"No"
"6263","20221102142700","0",3799.1157,2,245,0,0,0,0,0,0,490,NA,1,0,0,0,2,1,2,0,"No"
"6264","20221102146800","17097",3949.5397,2,60,1,1,1,1,1,1,120,NA,1,0,0,0,2,1,2,0,"No"
"6265","20221102147500","0",4842.1789,4,70,0,0,0,NA,NA,0,280,NA,3,0,4,0,2,1,2,0,"No"
"6266","20221102149000","17097",4653.6898,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,1,0,0,"No"
"6267","20221102150000","0",3979.5643,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,3,1,2,2,0,"No"
"6268","20221102152900","0",4469.7626,5,0.8,0,0,0,0,0,0,4,NA,2,0,0,1,0,0,2,0,"No"
"6269","20221102153300","0",4867.604,1,90,0,0,0,0,0,0,90,NA,0,0,0,0,0,0,0,0,"No"
"6270","20221102154800","0",3518.8845,2,NA,0,0,0,NA,NA,0,NA,NA,1,0,0,0,2,0,2,0,"No"
"6271","20221102156500","0",3839.6103,2,205,0,0,0,0,0,0,410,NA,1,0,0,0,0,0,2,0,"No"
"6272","20221102156900","0",4157.4804,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2,0,"No"
"6273","20221102157900","0",3491.0947,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,"No"
"6274","20221102160500","0",3518.8845,1,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,1,1,0,0,"No"
"6275","20221102161500","0",3518.8845,1,60,0,0,0,0,0,0,60,NA,1,0,0,0,1,1,0,0,"No"
"6276","20221102161700","0",4000.3308,2,125,0,0,0,NA,NA,0,250,NA,1,0,0,0,2,1,2,0,"No"
"6277","20221102163000","0",3993.4682,2,135,0,0,0,0,0,0,270,NA,1,0,0,0,0,0,2,0,"No"
"6278","20221102163400","0",4525.7039,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2,2,2,0,"No"
"6279","20221102163800","0",4157.4804,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,"No"
"6280","20221102164600","0",3457.525,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,"No"
"6281","20221102165000","0",3687.5018,4,20,0,0,0,0,0,0,80,NA,1,0,0,3,0,0,0,0,"No"
"6282","20221102167000","0",4177.1294,1,100,0,0,0,NA,NA,0,100,NA,0,0,0,0,1,0,0,0,"No"
"6283","20221102169800","0",3954.0329,2,170,0,0,0,0,0,0,340,NA,1,0,0,0,1,1,2,0,"No"
"6284","20221102171000","0",3803.4377,2,215,0,0,0,NA,NA,0,430,NA,1,0,0,0,1,2,2,0,"No"
"6285","20221102171300","0",3778.7838,1,110,0,0,0,NA,NA,0,110,NA,1,0,0,0,1,0,0,0,"No"
"6286","20221102172000","0",4464.5454,3,66.6666666666667,0,0,0,NA,NA,0,200,NA,1,0,0,1,0,0,2,0,"No"
"6287","20221102172400","0",3510.6222,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,2,0,"No"
"6288","20221102173800","0",6521.3456,4,72.5,0,0,0,0,1,0,290,NA,1,0,4,2,0,2,2,0,"No"
"6289","20221102175400","0",4064.5161,1,150,0,1,0,1,1,1,150,NA,0,0,0,0,0,1,0,0,"No"
"6290","20221102176300","0",4767.2432,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"No"
"6291","20221102177700","0",3726.6912,4,40,0,0,0,0,0,0,160,500,2,4,0,2,0,0,2,1,"Yes"
"6292","20221102177800","0",4374.9873,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,"No"
"6293","20221102181000","0",3778.7838,1,30,0,0,0,NA,NA,0,30,NA,1,0,0,0,1,0,0,0,"No"
"6294","20221102181200","0",8091.0513,7,21.4285714285714,0,0,1,0,0,0,150,100,4,0,7,5,0,0,2,1,"Yes"
"6295","20221102181600","0",3510.6222,1,80,0,0,0,NA,NA,0,80,NA,1,0,0,0,1,0,0,0,"No"
"6296","20221102182600","0",3990.9381,3,66.6666666666667,1,1,1,1,1,1,200,260,2,0,0,0,1,0,0,1,"Yes"
"6297","20221102182900","0",4123.1978,4,25,0,0,0,NA,NA,0,100,NA,4,0,0,2,0,1,0,0,"No"
"6298","20221102183400","0",3984.0916,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,1,2,0,"No"
"6299","20221102185500","0",4511.6365,2,20,0,0,0,NA,NA,0,40,NA,1,0,0,0,1,0,2,0,"No"
"6300","20221102186200","0",3510.6222,2,175,0,0,0,0,0,0,350,NA,1,0,0,1,1,0,0,0,"No"
"6301","20221102187700","0",4856.2613,2,100,0,0,0,NA,NA,0,200,NA,1,0,0,0,0,0,2,0,"No"
"6302","20221102188400","0",4600.2601,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,"No"
"6303","20221102192800","0",3455.4114,2,45,0,0,0,NA,NA,0,90,NA,2,0,0,0,0,1,0,0,"No"
"6304","20221102193700","0",4529.4281,2,65,0,0,1,0,0,0,130,NA,1,0,0,0,1,1,2,0,"No"
"6305","20221102194000","0",6062.8928,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,"No"
"6306","20221102196300","0",5080.5454,1,110,0,0,1,0,0,0,110,NA,0,0,0,0,0,1,0,0,"No"
"6307","20221102197100","0",6727.6141,2,0,1,1,1,1,1,1,0,NA,1,0,2,0,0,0,2,0,"No"
"6308","20221102198000","0",2947.2199,1,150,0,0,0,0,0,0,150,NA,1,0,0,0,1,0,0,0,"No"
"6309","20221102201500","0",5064.4365,1,0,1,1,1,1,1,1,0,NA,1,0,1,0,0,1,0,0,"No"
"6310","20221102204600","0",3498.6577,2,95,1,1,1,1,1,1,190,NA,1,0,0,0,1,0,0,0,"No"
"6311","20221102204800","0",2947.2199,3,56.6666666666667,0,0,0,NA,NA,0,170,NA,2,0,0,0,2,3,2,0,"No"
"6312","20221102207500","0",4939.6718,1,160,0,0,0,NA,NA,0,160,NA,0,0,1,0,1,0,0,0,"No"
"6313","20221102208700","0",3494.3464,1,100,1,0,1,1,1,1,100,NA,1,0,0,0,1,0,0,0,"No"
"6314","20221102208900","0",4188.6703,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,"No"
"6315","20221102209000","0",6266.8129,2,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,2,0,0,"No"
"6316","20221102209600","0",3929.3381,1,350,0,0,1,0,0,0,350,NA,0,0,0,0,1,0,0,0,"No"
"6317","20221102210100","0",3521.7802,1,0,0,0,1,0,0,0,0,NA,1,0,0,0,1,1,0,0,"No"
"6318","20221102214800","0",9714.1403,3,73.3333333333333,0,0,0,NA,NA,0,220,NA,1,0,0,2,0,1,0,0,"No"
"6319","20221102215600","0",8709.696,1,0,0,0,0,NA,NA,0,0,NA,1,0,1,0,0,0,0,0,"No"
"6320","20221102218000","18141",3415.1984,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,1,3,2,0,"No"
"6321","20221102218400","0",3329.1845,2,50,0,0,0,NA,NA,0,100,NA,1,0,0,0,2,1,0,0,"No"
"6322","20221102223000","18141",3499.9543,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0,"No"
"6323","20221102224400","18141",3841.6197,3,76.6666666666667,0,0,0,NA,NA,0,230,NA,2,0,0,1,0,1,2,0,"No"
"6324","20221102224700","18141",2690.6689,1,30,1,1,1,1,1,1,30,110,0,1,0,0,0,0,0,1,"Yes"
"6325","20221102225500","0",3352.3308,2,40,0,0,0,0,0,0,80,NA,1,0,0,0,1,2,2,0,"No"
"6326","20221102229600","0",4927.1893,1,130,0,0,0,NA,NA,0,130,NA,0,0,0,0,0,0,0,0,"No"
"6327","20221102230300","18141",7244.7868,2,75,0,0,1,0,0,0,150,NA,2,0,2,1,0,0,0,0,"No"
"6328","20221102230600","0",5493.1261,1,0,0,0,0,0,1,0,0,NA,0,0,1,0,0,0,0,0,"No"
"6329","20221102231000","0",3072.8803,2,55,0,0,0,NA,NA,0,110,NA,1,0,0,0,2,2,2,0,"No"
"6330","20221102231600","18141",3352.3308,2,90,0,0,0,NA,NA,0,180,NA,1,0,0,0,0,1,2,0,"No"
"6331","20221102232300","0",3630.5368,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,"No"
"6332","20221102232800","18141",4641.7457,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,2,0,"No"
"6333","20221102234600","18081",4602.7589,2,55,0,0,1,0,0,0,110,NA,1,1,0,0,0,1,2,0,"No"
"6334","20221102235400","0",2965.4306,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,1,2,0,"No"
"6335","20221102235600","18019",3949.0774,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2,0,"No"
"6336","20221102236500","0",2608.5362,1,20,0,0,0,NA,NA,0,20,NA,1,0,0,0,1,0,0,0,"No"
"6337","20221102236700","18081",4902.3209,3,150,0,0,0,NA,NA,0,450,NA,2,0,0,0,0,1,0,0,"No"
"6338","20221102236800","0",4940.8086,4,35,0,0,0,NA,NA,0,140,NA,2,0,0,2,0,2,2,0,"No"
"6339","20221102237600","0",3562.2584,1,90,0,0,0,NA,NA,0,90,NA,0,0,0,0,1,0,0,0,"No"
"6340","20221102238000","0",3903.2385,2,65,0,0,0,NA,NA,0,130,NA,1,0,0,0,1,1,2,0,"No"
"6341","20221102238200","0",3329.1845,2,125,0,0,1,0,0,0,250,NA,1,0,0,0,2,0,2,0,"No"
"6342","20221102240800","0",5451.3621,2,30,1,0,0,1,1,1,60,NA,0,2,0,0,0,0,0,0,"No"
"6343","20221102241400","0",3329.1845,3,33.3333333333333,0,1,1,1,1,1,100,180,1,0,0,0,2,0,2,1,"Yes"
"6344","20221102242200","18019",2837.855,3,116.666666666667,1,0,1,1,1,1,350,NA,1,0,0,1,2,0,0,0,"No"
"6345","20221102242500","0",3630.5368,3,100,0,0,0,0,0,0,300,NA,1,0,0,1,0,2,2,0,"No"
"6346","20221102242900","0",3841.6197,2,15,0,0,0,NA,NA,0,30,NA,1,0,0,0,0,0,2,0,"No"
"6347","20221102243200","0",5138.7929,3,33.3333333333333,0,0,0,NA,NA,0,100,NA,2,0,0,1,0,1,2,0,"No"
"6348","20221102243400","0",3329.1845,1,240,0,0,0,NA,NA,0,240,NA,1,0,0,0,1,0,0,0,"No"
"6349","20221102244900","0",6405.3209,2,45,0,0,1,1,0,0,90,NA,2,0,2,1,0,0,0,0,"No"
"6350","20221102245800","0",3630.5368,3,56.6666666666667,0,0,0,NA,NA,0,170,NA,2,0,0,1,0,2,2,0,"No"
"6351","20221102247900","0",3127.2476,1,70,0,0,0,NA,NA,0,70,NA,1,0,0,0,1,1,0,0,"No"
"6352","20221102248200","0",4464.3525,4,25,1,1,1,1,0,1,100,NA,3,0,0,2,0,1,2,0,"No"
"6353","20221102248800","0",4464.3525,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,"No"
"6354","20221102251100","0",3526.8382,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,"No"
"6355","20221102251500","0",4089.0611,3,56.6666666666667,0,0,0,0,0,0,170,700,3,0,0,2,0,0,0,1,"Yes"
"6356","20221102253100","0",3526.8382,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,0,"No"
"6357","20221102253900","0",4990.4429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2,0,"No"
"6358","20221102254300","0",4095.7647,6,40,0,0,0,NA,NA,0,240,NA,4,6,0,3,0,1,2,0,"No"
"6359","20221102254500","0",3268.1861,2,50,0,0,0,NA,NA,0,100,NA,1,0,0,0,0,0,0,0,"No"
"6360","20221102255000","0",3017.1965,1,60,0,0,1,0,0,0,60,NA,0,0,0,0,0,0,0,0,"No"
"6361","20221102258200","0",4464.3525,3,50,1,0,0,1,1,1,150,NA,1,0,0,0,0,0,2,0,"No"
"6362","20221102258700","0",2776.5538,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,"No"
"6363","20221102259100","0",3100.9236,1,160,0,0,1,0,0,0,160,NA,1,0,1,0,1,0,0,0,"No"
"6364","20221102259700","0",3568.2568,2,175,0,0,1,0,0,0,350,NA,1,0,0,0,0,1,2,0,"No"
"6365","20221102260400","0",3156.436,1,50,0,0,0,0,0,0,50,NA,1,0,0,0,1,0,0,0,"No"
"6366","20221102261000","0",4940.7238,3,73.3333333333333,0,0,0,NA,NA,0,220,NA,2,0,0,1,0,0,2,0,"No"
"6367","20221102261100","0",3156.436,1,40,0,0,0,0,0,0,40,NA,1,0,0,0,1,0,0,0,"No"
"6368","20221102262200","0",4940.7238,5,108,0,0,0,0,0,0,540,NA,2,0,0,2,0,0,2,0,"No"
"6369","20221102264800","0",2776.5538,2,45,0,0,0,NA,NA,0,90,NA,1,0,0,0,2,1,2,0,"No"
"6370","20221102265300","0",6700.8197,3,13.3333333333333,0,1,0,0,1,1,40,NA,0,3,0,0,0,0,0,0,"No"
"6371","20221102266400","0",2776.5538,1,60,0,0,1,0,0,0,60,NA,1,0,0,0,1,0,0,0,"No"
"6372","20221102266600","0",2776.5538,1,90,0,0,0,0,0,0,90,NA,1,0,0,0,1,0,0,0,"No"
"6373","20221102267600","0",7216.0268,2,140,0,0,0,NA,NA,0,280,NA,1,2,0,0,0,2,0,0,"No"
"6374","20221102268100","18089",4902.3209,4,60,0,0,0,NA,NA,0,240,NA,2,0,0,1,0,0,2,0,"No"
"6375","20221102269800","0",3903.2385,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,2,0,"No"
"6376","20221102269900","0",4914.8336,1,190,0,0,0,NA,NA,0,190,NA,1,0,0,0,0,1,0,0,"No"
"6377","20221102270800","0",2713.1858,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,2,0,"No"
"6378","20221102271000","0",4384.9822,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,4,0,1,2,0,"No"
"6379","20221102272500","0",2971.4836,1,60,0,0,0,NA,NA,0,60,NA,0,0,0,0,0,0,0,0,"No"
"6380","20221102275100","18039",2622.1188,2,30,0,0,0,0,0,0,60,NA,1,0,0,0,2,1,2,0,"No"
"6381","20221102277700","0",3428.4893,1,80,0,0,0,NA,NA,0,80,NA,0,0,0,0,1,1,0,0,"No"
"6382","20221102278400","18105",2805.6231,1,90,0,0,0,0,0,0,90,NA,0,0,0,0,1,0,0,0,"No"
"6383","20221102279400","18089",5493.1261,1,60,1,1,0,1,0,1,60,280,0,0,1,0,0,0,0,1,"Yes"
"6384","20221102280300","0",4216.0402,2,70,0,0,0,NA,NA,0,140,NA,1,0,0,0,0,1,2,0,"No"
"6385","20221102281100","18039",3861.623,3,0,1,1,1,1,1,1,0,200,2,0,0,1,0,2,2,1,"Yes"
"6386","20221102281900","18089",5138.7929,2,85,1,1,1,1,1,1,170,NA,1,0,0,1,0,1,0,0,"No"
"6387","20221102284300","0",2880.5814,2,90,0,0,0,NA,NA,0,180,NA,1,0,0,0,1,1,0,0,"No"
"6388","20221102284600","0",2734.4868,1,40,0,0,0,NA,NA,0,40,NA,1,0,0,0,1,0,0,0,"No"
"6389","20221102285600","0",2805.6231,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,"No"
"6390","20221102286800","0",3072.8803,1,120,0,0,0,NA,NA,0,120,NA,1,0,0,0,1,1,0,0,"No"
"6391","20221102288600","0",3514.1948,1,100,0,0,0,NA,NA,0,100,NA,1,0,0,0,0,1,0,0,"No"
"6392","20221102290600","18039",2925.5634,3,30,0,0,0,NA,NA,0,90,NA,0,0,0,0,3,0,0,0,"No"
"6393","20221102290800","18089",3952.0895,1,120,0,0,0,NA,NA,0,120,NA,1,0,0,0,1,0,0,0,"No"
"6394","20221102292700","18105",4384.9822,4,115,1,0,1,0,1,1,460,NA,2,0,0,2,0,0,2,0,"No"
"6395","20221102293300","18089",3339.2055,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,"No"
"6396","20221102295600","18039",2980.8716,4,57.5,0,1,1,0,1,0,230,60,1,0,0,1,2,2,2,1,"Yes"
"6397","20221102295800","0",2826.9373,4,65,1,0,1,1,1,1,260,NA,2,4,0,1,0,0,3,0,"No"
"6398","20221102297100","0",3952.0895,2,95,0,0,0,NA,NA,0,190,NA,1,0,0,0,2,1,2,0,"No"
"6399","20221102300500","0",2927.3252,2,85,0,0,0,NA,NA,0,170,NA,1,0,0,0,0,0,0,0,"No"
"6400","20221102302300","0",3043.4744,2,65,0,1,1,1,0,1,130,200,2,0,0,0,0,0,0,1,"Yes"
"6401","20221102305300","0",2652.7095,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,"No"
"6402","20221102306500","0",2777.7716,3,126.666666666667,1,1,1,1,1,1,380,NA,1,0,0,1,0,1,2,0,"No"
"6403","20221102308700","0",2670.7513,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,2,0,2,2,0,"No"
"6404","20221102310200","0",2446.2372,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,0,0,"No"
"6405","20221102311400","0",2446.2372,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,2,0,"No"
"6406","20221102311800","0",3038.9685,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,"No"
"6407","20221102312700","0",2670.7513,4,50,0,0,0,NA,NA,0,200,NA,2,0,0,1,0,1,2,0,"No"
"6408","20221102313800","0",2639.7782,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,"No"
"6409","20221102314700","0",2047.5144,2,75,0,0,0,NA,NA,0,150,NA,1,0,0,0,2,1,2,0,"No"
"6410","20221102315500","0",2419.0907,3,96.6666666666667,0,0,0,NA,NA,0,290,NA,1,0,0,1,0,0,2,0,"No"
"6411","20221102315900","0",2334.742,1,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,1,0,0,0,"No"
"6412","20221102317100","0",2753.8402,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,"No"
"6413","20221102317600","0",2343.4819,5,44,0,0,0,NA,NA,0,220,NA,1,0,0,3,0,2,2,0,"No"
"6414","20221102318000","0",2631.34,2,65,1,1,1,1,1,1,130,NA,1,0,0,0,1,0,2,0,"No"
"6415","20221102318200","0",2327.651,2,90,0,0,0,0,0,0,180,NA,2,0,0,0,2,0,0,0,"No"
"6416","20221102318600","0",2437.3881,4,40,0,0,0,NA,NA,0,160,NA,2,0,0,3,0,0,0,0,"No"
"6417","20221102319000","0",2724.0085,2,120,0,0,0,NA,NA,0,240,NA,1,0,0,0,0,0,0,0,"No"
"6418","20221102320300","0",2343.4819,3,110,0,0,0,0,0,0,330,NA,1,0,0,1,0,2,2,0,"No"
"6419","20221102321100","0",2218.2943,2,200,0,0,0,NA,NA,0,400,NA,1,0,0,0,2,0,2,0,"No"
"6420","20221102322600","0",2146.4794,4,42.5,0,0,0,NA,NA,0,170,NA,2,0,0,2,0,2,2,0,"No"
"6421","20221102322700","0",2758.4435,4,0,0,0,0,NA,NA,0,0,NA,2,0,0,2,0,2,2,0,"No"
"6422","20221102322800","0",2334.742,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,0,0,0,"No"
"6423","20221102324500","0",1775.1021,3,26.6666666666667,0,1,1,0,1,0,80,NA,2,0,0,1,0,0,0,0,"No"
"6424","20221102324800","0",2796.8431,1,0,1,1,1,1,1,1,0,NA,0,0,0,0,1,0,0,0,"No"
"6425","20221102325600","0",2040.4272,2,120,0,0,0,0,0,0,240,NA,1,0,0,0,0,0,0,0,"No"
